time,open,high,low,close,volume,symbol
2023-04-14,26.7,26.75,25.7,25.7,16399050,STB
2023-04-17,25.8,26.05,25.65,25.9,10198863,STB
2023-04-18,25.9,26.1,25.8,25.9,10114251,STB
2023-04-19,26.0,26.0,25.5,25.5,14170417,STB
2023-04-20,25.6,25.8,25.5,25.7,9010878,STB
2023-04-21,25.7,25.8,25.5,25.6,8711727,STB
2023-04-24,25.65,25.9,25.45,25.55,7660158,STB
2023-04-25,25.75,25.9,24.9,25.05,15452437,STB
2023-04-26,25.05,25.4,24.65,25.4,12437934,STB
2023-04-27,25.4,25.5,25.15,25.15,6549106,STB
2023-04-28,25.25,25.45,25.15,25.3,6775616,STB
2023-05-04,25.05,25.3,24.95,25.15,8447716,STB
2023-05-05,25.05,25.25,24.85,24.95,7685327,STB
2023-05-08,25.0,25.7,25.0,25.65,10205857,STB
2023-05-09,25.65,25.9,25.6,25.75,7318148,STB
2023-05-10,25.8,26.45,25.75,26.35,14510242,STB
2023-05-11,26.4,26.75,26.3,26.4,14945774,STB
2023-05-12,26.55,26.85,26.35,26.8,16487925,STB
2023-05-15,27.0,27.6,26.9,27.0,29856140,STB
2023-05-16,27.0,27.55,27.0,27.4,13151264,STB
2023-05-17,27.4,27.5,26.9,27.0,17691878,STB
2023-05-18,27.15,27.5,27.0,27.2,15190811,STB
2023-05-19,27.35,27.95,27.2,27.85,24346552,STB
2023-05-22,28.0,28.5,27.8,28.15,17739898,STB
2023-05-23,28.2,28.3,27.7,27.95,17309325,STB
2023-05-24,28.0,28.05,27.3,27.4,21758590,STB
2023-05-25,27.2,27.5,26.85,27.0,35283622,STB
2023-05-26,27.25,27.25,26.85,27.2,11438945,STB
2023-05-29,27.4,27.7,27.3,27.7,9984660,STB
2023-05-30,27.95,27.95,27.4,27.7,9100611,STB
2023-05-31,27.7,27.9,27.55,27.7,15063162,STB
2023-06-01,27.65,28.0,27.65,28.0,8842897,STB
2023-06-02,28.2,28.8,28.15,28.3,17872461,STB
2023-06-05,28.55,28.65,28.05,28.05,14177945,STB
2023-06-06,28.05,28.3,27.75,28.3,17185224,STB
2023-06-07,28.7,28.8,28.15,28.35,12977551,STB
2023-06-08,28.3,28.4,27.6,27.6,20257170,STB
2023-06-09,27.7,28.1,27.25,28.1,12852933,STB
2023-06-12,28.15,28.2,27.5,28.2,11277315,STB
2023-06-13,28.2,28.4,27.95,28.2,9049612,STB
2023-06-14,28.25,28.45,27.8,27.8,16590046,STB
2023-06-15,27.8,27.9,27.6,27.8,11050483,STB
2023-06-16,28.05,29.6,28.0,29.0,44858171,STB
2023-06-19,29.15,29.15,28.75,28.75,8517115,STB
2023-06-20,28.9,29.25,28.7,29.25,10686069,STB
2023-06-21,29.25,29.55,29.1,29.4,16889874,STB
2023-06-22,29.7,30.2,29.5,30.0,21642158,STB
2023-06-23,30.2,30.65,30.0,30.3,16891163,STB
2023-06-26,30.2,30.25,29.25,29.6,31161417,STB
2023-06-27,29.55,29.75,29.45,29.6,11225322,STB
2023-06-28,29.7,30.0,29.55,29.9,13694345,STB
2023-06-29,29.95,30.05,29.3,29.55,14838518,STB
2023-06-30,29.55,29.8,29.3,29.8,8145562,STB
2023-07-03,29.8,29.95,29.45,29.7,7045937,STB
2023-07-04,29.7,29.85,29.3,29.85,17234574,STB
2023-07-05,29.85,30.25,29.65,29.9,14556701,STB
2023-07-06,29.85,29.9,29.1,29.1,26338721,STB
2023-07-07,29.1,29.6,29.0,29.6,9709338,STB
2023-07-10,29.8,29.95,29.5,29.85,11193128,STB
2023-07-11,30.05,30.35,29.85,30.0,17904187,STB
2023-07-12,29.8,29.9,29.3,29.8,32139253,STB
2023-07-13,29.65,30.0,29.65,30.0,11704910,STB
2023-07-14,30.2,30.2,27.9,29.0,74867125,STB
2023-07-17,28.85,28.9,28.0,28.0,41712146,STB
2023-07-18,28.0,28.45,27.9,28.45,23020457,STB
2023-07-19,28.45,28.6,28.2,28.25,11970114,STB
2023-07-20,28.25,28.3,27.6,27.85,27256833,STB
2023-07-21,27.95,28.75,27.8,28.75,29529622,STB
2023-07-24,28.75,28.9,28.45,28.7,17380377,STB
2023-07-25,28.6,29.15,28.4,28.5,19700475,STB
2023-07-26,28.5,28.5,28.2,28.3,13251460,STB
2023-07-27,28.3,28.45,27.9,28.1,21103316,STB
2023-07-28,28.1,28.75,28.1,28.65,19911088,STB
2023-07-31,28.9,29.1,28.5,28.95,21203069,STB
2023-08-01,29.1,29.7,28.9,28.95,41827262,STB
2023-08-02,28.9,29.3,28.8,29.1,18421215,STB
2023-08-03,29.15,29.2,28.6,28.6,20539539,STB
2023-08-04,28.6,28.95,28.5,28.95,18097526,STB
2023-08-07,29.05,30.25,29.05,30.05,49629041,STB
2023-08-08,30.35,30.4,29.75,29.8,15549068,STB
2023-08-09,29.85,31.2,29.65,31.2,37819907,STB
2023-08-10,31.15,31.3,30.55,30.55,13401373,STB
2023-08-11,30.75,32.1,30.55,31.85,33182929,STB
2023-08-14,31.9,32.0,31.5,31.9,16896152,STB
2023-08-15,31.9,32.0,31.45,31.5,16930779,STB
2023-08-16,31.5,32.9,31.2,32.9,44957113,STB
2023-08-17,32.6,32.8,32.25,32.35,14886285,STB
2023-08-18,32.1,32.45,30.3,31.3,45154762,STB
2023-08-21,31.6,32.7,31.3,31.8,35258393,STB
2023-08-22,32.0,32.15,30.5,32.15,32922889,STB
2023-08-23,32.1,32.2,30.75,30.9,38657177,STB
2023-08-24,31.1,31.7,30.9,31.55,14089985,STB
2023-08-25,31.3,31.5,30.95,31.1,17149666,STB
2023-08-28,31.15,31.9,30.95,31.65,18711965,STB
2023-08-29,31.8,31.9,31.35,31.75,17675069,STB
2023-08-30,31.8,32.5,31.8,32.5,27240178,STB
2023-08-31,32.5,32.65,32.35,32.65,18729403,STB
2023-09-05,32.7,33.15,32.4,32.7,22521078,STB
2023-09-06,32.6,33.05,32.15,33.05,23146898,STB
2023-09-07,33.0,33.25,32.65,33.0,20732047,STB
2023-09-08,32.8,32.95,32.5,32.5,18548978,STB
2023-09-11,32.7,32.7,31.55,31.6,32703116,STB
2023-09-12,31.8,32.35,31.35,32.35,14338689,STB
2023-09-13,32.5,32.55,31.85,31.95,17039599,STB
2023-09-14,32.0,32.45,31.8,31.8,14943370,STB
2023-09-15,32.3,33.15,32.1,32.5,34139863,STB
2023-09-18,32.3,33.05,32.3,32.6,15197946,STB
2023-09-19,32.7,33.6,32.65,33.3,33673265,STB
2023-09-20,33.3,33.55,33.2,33.25,10591268,STB
2023-09-21,33.2,33.7,32.35,32.35,31022645,STB
2023-09-22,32.0,33.0,31.35,32.9,35948257,STB
2023-09-25,32.8,33.15,31.4,31.65,25664615,STB
2023-09-26,31.95,32.2,31.35,31.35,17058375,STB
2023-09-27,31.5,31.8,30.55,31.8,19342348,STB
2023-09-28,31.7,31.7,30.45,30.75,29421340,STB
2023-09-29,31.0,31.25,30.65,30.65,12282541,STB
2023-10-02,30.75,31.1,30.6,30.85,10886389,STB
2023-10-03,30.65,30.65,29.05,29.2,33383759,STB
